Id,Label,Grado,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,Weighted Degree
1551,Exorcist: The Beginning,11,0.36363636363636365,7.0,3.33161423414131,360.1715548653731,194,11.0
1552,Intimacy,11,0.8181818181818182,7.0,3.2490974729241877,107.91426317219594,194,11.0
1553,Somewhere in Time,21,0.5428571428571428,7.0,2.963383187209902,597.5141063922794,208,21.0
1554,Cars,56,0.10779220779220779,6.0,2.7194430118617845,10652.30844499302,220,56.0
1555,His Majesty O'Keefe,14,0.7362637362637363,6.0,3.137184115523466,251.0883259574437,89,14.0
1556,Legend,23,0.3438735177865613,7.0,2.9912325941206808,754.5199043308567,220,23.0
1557,Chronos,0,0.0,0.0,0.0,0.0,348,0.0
1558,Cube 2: Hypercube,0,0.0,0.0,0.0,0.0,349,0.0
1559,The Motorcycle Diaries,1,0.0,8.0,4.413615265600825,0.0,563,1.0
1560,Rounders,51,0.16,7.0,2.776173285198556,3658.453533826103,563,51.0
1561,Together,0,0.0,0.0,0.0,0.0,350,0.0
1562,Blink,15,0.20952380952380953,7.0,3.069623517276947,545.011030268324,563,15.0
1563,Sleeping with the Enemy,12,0.6818181818181818,7.0,3.1933986591026304,610.7774355638691,194,12.0
1564,The Naked Gun 2½: The Smell of Fear,10,0.5333333333333333,6.0,3.185662712738525,348.82017275983134,89,10.0
1565,"Honey, I Blew Up the Kid",9,0.5,6.0,3.218669417225374,99.95372446697927,172,9.0
1566,Anacondas: The Hunt for the Blood Orchid,6,0.2,7.0,3.510572460030944,98.30542925602211,563,6.0
1567,"Race for Your Life, Charlie Brown",0,0.0,0.0,0.0,0.0,351,0.0
1568,Lumumba,0,0.0,0.0,0.0,0.0,352,0.0
1569,Casino Royale,25,0.21666666666666667,7.0,2.958741619391439,1512.134735240758,194,25.0
1570,Remo Williams: The Adventure Begins,17,0.3088235294117647,7.0,3.073233625580196,1038.045334683021,275,17.0
1571,Lovin' Molly,10,0.3111111111111111,7.0,3.2037132542547706,1039.785988914621,563,10.0
1572,Bat*21,19,0.5906432748538012,7.0,3.034038164002063,374.32853114151493,275,19.0
1573,Reign: The Conqueror,4,0.5,8.0,4.341413099535843,1938.0,560,4.0
1574,Cocoon,33,0.16098484848484848,6.0,2.846828261990717,8362.257006339709,275,33.0
1575,Cocoon: The Return,31,0.15268817204301074,6.0,2.883445074780815,7162.104454189812,275,31.0
1576,Beyond the Sea,30,0.2597701149425287,7.0,2.8994326972666324,1830.6336491278946,200,30.0
1577,Kelly's Heroes,31,0.27741935483870966,6.0,2.849922640536359,3938.5673622213703,200,31.0
1578,Taegukgi,1,0.0,1.0,1.0,0.0,83,1.0
1579,In Harm's Way,48,0.17907801418439717,6.0,2.865394533264569,10789.514164327195,89,48.0
1580,Urban Legend,31,0.16774193548387098,7.0,2.8751933986591025,3173.734425882708,563,31.0
1581,Lambada,0,0.0,0.0,0.0,0.0,353,0.0
1582,Revenge,26,0.23076923076923078,6.0,2.895306859205776,2856.59177331158,89,26.0
1583,The Wizard,20,0.2631578947368421,6.0,3.0154718927282103,1346.47352270652,172,20.0
1584,The Sea Hawk,8,0.5714285714285714,7.0,3.733367715317174,1541.077038639087,89,8.0
1585,Miracle Mile,7,0.3333333333333333,7.0,3.294481691593605,95.56065172089744,3,7.0
1586,About Last Night,26,0.15384615384615385,7.0,2.990716864363074,3374.457660552079,281,26.0
1587,Revenge of the Nerds II: Nerds in Paradise,15,0.2,7.0,3.21248066013409,913.4815688280387,89,15.0
1588,Puttin' on the Ritz,0,0.0,0.0,0.0,0.0,354,0.0
1589,Heavy,21,0.2761904761904762,6.0,2.914388860237236,2838.6866395033103,563,21.0
1590,North,75,0.12144144144144144,6.0,2.6085611139762763,15868.22755826773,563,75.0
1591,The Hole,15,0.24761904761904763,7.0,3.14337287261475,269.74733783871443,200,15.0
1592,Pushing Hands,0,0.0,0.0,0.0,0.0,355,0.0
1593,Dangerous Curves,7,0.5238095238095238,7.0,3.5791645177926767,132.82134827997743,89,7.0
1594,The Pleasure Garden,0,0.0,0.0,0.0,0.0,356,0.0
1595,The Green Mile,56,0.11883116883116883,7.0,2.656523981433729,6932.690940842551,563,56.0
1596,What About Bob?,26,0.28923076923076924,6.0,2.9850438370293966,1261.3400924446778,220,26.0
1597,Mystery Science Theater 3000: The Movie,0,0.0,0.0,0.0,0.0,357,0.0
1598,House on Haunted Hill,28,0.1931216931216931,7.0,2.9076843733883444,1531.914045002068,563,28.0
1599,Mr. Destiny,33,0.18181818181818182,6.0,2.8788035069623517,3341.43351538834,200,33.0
1600,The Manchurian Candidate,44,0.18816067653276955,6.0,2.774110366168128,5162.282401387795,290,44.0
1601,Judith Krantz's Till We Meet Again,0,0.0,0.0,0.0,0.0,358,0.0
1602,Mr. Nice Guy,0,0.0,0.0,0.0,0.0,359,0.0
1603,Sister Act 2: Back in the Habit,25,0.24666666666666667,6.0,2.876740587931924,1658.9540590374618,194,25.0
1604,I Know Where I'm Going!,6,0.2,6.0,3.3893759669932955,62.2294891862929,208,6.0
1605,Angus,16,0.26666666666666666,6.0,3.0433212996389893,1400.890488452124,194,16.0
1606,Hey Arnold!: The Movie,20,0.19473684210526315,7.0,3.0691077875193398,1090.9822625588693,246,20.0
1607,Swimming Pool,5,0.2,7.0,3.595667870036101,195.03378949457374,194,5.0
1608,The Haunting,7,0.19047619047619047,6.0,3.359979370809696,589.1453305768473,89,7.0
1609,Lost Boys of Sudan,0,0.0,0.0,0.0,0.0,360,0.0
1610,Izzy & Moe,0,0.0,0.0,0.0,0.0,361,0.0
1611,Cheaters,18,0.2222222222222222,7.0,3.1335740072202167,955.7563416571284,563,18.0
1612,The Taking of Pelham One Two Three,25,0.15,6.0,2.960804538421867,3355.462216946892,89,25.0
1613,The Haunting,43,0.14285714285714285,6.0,2.7545126353790614,5329.670949293106,220,43.0
1614,Tanga,0,0.0,0.0,0.0,0.0,362,0.0
1615,Cats & Dogs,18,0.37254901960784315,7.0,3.023207839092316,561.6347896689731,200,18.0
1616,Tequila Sunrise,29,0.29802955665024633,7.0,2.956162970603404,1577.5380934135871,246,29.0
1617,Elektra,0,0.0,0.0,0.0,0.0,363,0.0
1618,SST: Death Flight,0,0.0,0.0,0.0,0.0,364,0.0
1619,Tall Tale,0,0.0,0.0,0.0,0.0,365,0.0
1620,Congo,20,0.20526315789473684,7.0,3.0783909231562663,813.1821493157374,220,20.0
1621,Battle of the Bulge,19,0.38011695906432746,6.0,3.066013408973698,2568.3567988807918,89,19.0
1622,Mermaids,27,0.2905982905982906,7.0,2.956162970603404,1072.6509731876183,194,27.0
1623,House of Wax,13,0.5128205128205128,7.0,3.33161423414131,799.0602515062177,89,13.0
1624,Fathers' Day,30,0.26666666666666666,6.0,2.8323878287777204,2401.334276894842,290,30.0
1625,Midway,68,0.11720807726075505,5.0,2.58896338318721,33794.625425879385,89,68.0
1626,Flirting,22,0.30735930735930733,7.0,3.1186178442496133,892.052094798153,194,22.0
1627,Titus,35,0.19831932773109243,7.0,2.8463125322331098,3736.9812337884,194,35.0
1628,Swordfish,25,0.2833333333333333,6.0,2.9112944816915935,938.1809364041709,563,25.0
1629,The Bourne Identity,37,0.21771771771771772,7.0,2.9107787519339867,3113.3132916591917,563,37.0
1630,Barbarians at the Gate,13,0.38461538461538464,7.0,3.186694172253739,700.2854315985086,9,13.0
1631,The Guardian,0,0.0,0.0,0.0,0.0,366,0.0
1632,Hustle,8,1.0,7.0,3.2532233109850437,0.0,9,8.0
1633,Summer School,14,0.21978021978021978,7.0,3.1418256833419287,445.34647106060316,563,14.0
1634,( ),0,0.0,0.0,0.0,0.0,367,0.0
1635,Edge of Darkness,5,0.6,8.0,4.541000515729758,1938.0,89,5.0
1636,Event Horizon,31,0.2064516129032258,7.0,2.8798349664775658,1819.3133094945138,194,31.0
1637,Grand Prix,17,0.3382352941176471,6.0,3.0959257349149047,4518.742497853841,208,17.0
1638,Twisted,29,0.5024630541871922,7.0,2.9076843733883444,631.7811411855464,290,29.0
1639,Blue Desert,7,0.3333333333333333,7.0,3.346054667354306,110.57632700431687,563,7.0
1640,Millennium,13,0.3333333333333333,7.0,3.076843733883445,232.24369683980942,200,13.0
1641,Shaft,69,0.15302642796248933,6.0,2.6193914388860238,12890.04908792784,290,69.0
1642,Churchill: The Hollywood Years,23,0.3359683794466403,7.0,3.0201134605466735,814.2734516260657,194,23.0
1643,Old School,32,0.23790322580645162,7.0,2.953068592057762,1376.2322028971437,220,32.0
1644,Heroism,1,0.0,1.0,1.0,0.0,472,1.0
1645,Never Say Die,0,0.0,0.0,0.0,0.0,368,0.0
1646,Vampires,20,0.23157894736842105,7.0,2.969056214543579,897.580689551278,246,20.0
1647,Mrs. Parker and the Vicious Circle,53,0.1262699564586357,7.0,2.7617328519855597,6228.103170931572,3,53.0
1648,Babette's Feast,0,0.0,0.0,0.0,0.0,369,0.0
1649,Sex: The Annabel Chong Story,0,0.0,0.0,0.0,0.0,370,0.0
1650,World's Biggest Gang Bang,0,0.0,0.0,0.0,0.0,371,0.0
1651,Tape,12,0.3333333333333333,7.0,3.18824136152656,287.76053926868263,220,12.0
1652,State of Grace,35,0.2638655462184874,6.0,2.820010314595152,1040.241373131886,200,35.0
1653,Robin Hood,15,0.18095238095238095,6.0,3.0587931923671996,2696.9539513568934,208,15.0
1654,Peter Pan,7,0.5238095238095238,8.0,4.062403300670448,2064.470576079874,89,7.0
1655,Watership Down,20,0.3526315789473684,6.0,2.9510056730273337,1706.2018317868021,172,20.0
1656,John Carter of Mars,20,0.22631578947368422,7.0,3.0902527075812274,2381.001714819783,172,20.0
1657,The Hitchhiker's Guide to the Galaxy,38,0.20483641536273114,7.0,2.9468798349664778,2084.369174438553,194,38.0
1658,Mortal Kombat,24,0.2971014492753623,7.0,2.988138215575039,3246.903700249252,246,24.0
1659,Pitch,15,0.49523809523809526,7.0,3.0056730273336774,215.37367754338794,200,15.0
1660,Premise,0,0.0,0.0,0.0,0.0,372,0.0
1661,Sybil,8,0.4642857142857143,7.0,3.322331098504384,155.507879201961,275,8.0
1662,Top Secret!,26,0.32,6.0,2.8984012377514183,2641.1026172286374,9,26.0
1663,Full Frontal,26,0.2246153846153846,7.0,2.8777720474471375,1306.6964683520225,563,26.0
1664,CLANNAD,0,0.0,0.0,0.0,0.0,373,0.0
1665,What the #$*! Do We Know!?,5,0.1,7.0,3.4987106756059823,133.78473743596615,89,5.0
1666,Sequence,0,0.0,0.0,0.0,0.0,374,0.0
1667,Air,0,0.0,0.0,0.0,0.0,375,0.0
1668,Vanity Fair,2,1.0,8.0,4.484785972150593,0.0,89,2.0
1669,Cyberman,0,0.0,0.0,0.0,0.0,376,0.0
1670,Wimbledon,30,0.22528735632183908,7.0,2.928829293450232,2127.2493513759414,194,30.0
1671,Where's Charley?,0,0.0,0.0,0.0,0.0,377,0.0
1672,Hollywood,0,0.0,0.0,0.0,0.0,378,0.0
1673,Ratatouille,43,0.18826135105204872,6.0,2.731820526044353,11104.062354666747,563,43.0
1674,Dark Days,0,0.0,0.0,0.0,0.0,379,0.0
1675,Rock 'n' Roll High School,6,0.4,7.0,3.367715317173801,177.18700056819654,208,6.0
1676,Gothic,27,0.3789173789173789,7.0,2.9850438370293966,841.9038884612845,194,27.0
1677,Hawks,2,1.0,7.0,3.593604951005673,0.0,200,2.0
1678,Bocaccio '70,4,0.5,7.0,3.6018566271273853,20.095144165070955,208,4.0
1679,Ray,22,0.15584415584415584,7.0,3.0474471376998453,1754.623055549794,563,22.0
1680,Broken Arrow,12,0.5909090909090909,7.0,3.3790613718411553,531.9115343640335,89,12.0
1681,Broken Arrow,0,0.0,0.0,0.0,0.0,380,0.0
1682,Downfall,9,0.3055555555555556,6.0,3.3187209902011348,2630.741750325711,194,9.0
1683,By Dawn's Early Light,38,0.16073968705547653,6.0,2.7818463125322332,6294.868151250826,208,38.0
1684,Ett hål i mitt hjärta,0,0.0,0.0,0.0,0.0,381,0.0
1685,Hired!,0,0.0,0.0,0.0,0.0,382,0.0
1686,Ransom,46,0.20676328502415459,6.0,2.744713769984528,4110.8600048890185,246,46.0
1687,Look Who's Talking Too,33,0.2897727272727273,7.0,2.885507993811243,1805.3850300899903,563,33.0
1688,Pirates of the Caribbean: Dead Man's Chest,38,0.20768136557610242,7.0,2.9417225373904072,4167.888965638159,194,38.0
1689,Ungeküsst soll man nicht schlafen gehn,0,0.0,0.0,0.0,0.0,383,0.0
1690,Everyone's Child,0,0.0,0.0,0.0,0.0,384,0.0
1691,Mon oncle d'Amérique,6,1.0,7.0,3.3027333677153172,0.0,228,6.0
1692,Black Sabbath,6,1.0,7.0,3.8396080453842187,0.0,89,6.0
1693,Nam's Angels,1,0.0,8.0,4.179473955647241,0.0,258,1.0
1694,Mambo Italiano,6,1.0,7.0,3.3187209902011348,0.0,220,6.0
1695,Sirens,16,0.39166666666666666,7.0,3.191335740072202,226.36019554582558,194,16.0
1696,Chairman of the Board,18,0.27450980392156865,6.0,3.025786487880351,1175.6313940653806,200,18.0
1697,Fight Club,28,0.2857142857142857,7.0,2.87570912841671,713.7712703870195,563,28.0
1698,Wicker Park,14,0.4725274725274725,7.0,3.10366168127901,207.7446277790896,9,14.0
1699,The Gate,4,1.0,7.0,3.6611655492521917,0.0,563,4.0
1700,The Farmer's Wife,1,0.0,10.0,6.414130995358432,0.0,89,1.0
1701,Screamers,2,1.0,8.0,3.9443011861784423,0.0,563,2.0
1702,Little Nicky,34,0.18716577540106952,7.0,2.8256833419288294,1971.029351020394,563,34.0
1703,"A Lonesome, Final Battle: The Father of Z-Warrior Son Gokū, who Challenged Freeza",5,0.6,9.0,5.054151624548736,265.0391226182998,560,5.0
1704,"Pianese Nunzio, 14 anni a maggio",0,0.0,0.0,0.0,0.0,385,0.0
1705,Passenger,0,0.0,0.0,0.0,0.0,386,0.0
1706,Somersault,2,0.0,8.0,4.021144920061888,1937.9999999999998,563,2.0
1707,Pretty Baby,18,0.37254901960784315,6.0,3.01031459515214,623.2730594504733,563,18.0
1708,Jönssonligan får guldfeber,4,1.0,9.0,5.4363073749355335,0.0,316,4.0
1709,Jönssonligan spelar högt,0,0.0,0.0,0.0,0.0,387,0.0
1710,�?sa-Nisse,0,0.0,0.0,0.0,0.0,388,0.0
1711,Glitter,6,0.26666666666666666,8.0,3.480660134089737,42.1203462703601,563,6.0
1712,AI,0,0.0,0.0,0.0,0.0,389,0.0
1713,Out of the Blue,8,0.75,7.0,3.2702423929860753,481.2936891691279,9,8.0
1714,White Fang,11,0.2545454545454545,7.0,3.3671995874161937,1235.9430763289045,220,11.0
1715,First Daughter,18,0.3006535947712418,7.0,3.081485301701908,525.9707464132816,220,18.0
1716,Baseball,0,0.0,0.0,0.0,0.0,390,0.0
1717,The Final Cut,21,0.4380952380952381,7.0,2.9381124290871585,1257.125265552118,563,21.0
1718,The House of the Spirits,46,0.178743961352657,7.0,2.81691593604951,4270.05806438603,194,46.0
1719,The Immoral Mr. Teas,0,0.0,0.0,0.0,0.0,391,0.0
1720,Angel's Egg,0,0.0,0.0,0.0,0.0,392,0.0
1721,Fat Pizza: The Movie,0,0.0,0.0,0.0,0.0,393,0.0
1722,Winchester '73,17,0.47794117647058826,7.0,3.1686436307374937,794.7717914019809,89,17.0
1723,Saw,29,0.18472906403940886,7.0,2.9541000515729756,2034.5512605442896,3,29.0
1724,Once Upon a Crime...,28,0.21164021164021163,7.0,2.9056214543579166,2301.170429551431,220,28.0
1725,Elizabeth: The Golden Age,32,0.20967741935483872,7.0,3.0226921093347086,5373.070840203823,563,32.0
1726,I Yabba-Dabba Do!,0,0.0,0.0,0.0,0.0,394,0.0
1727,Devil's Playground,0,0.0,0.0,0.0,0.0,395,0.0
1728,Flash Gordon's Trip to Mars,1,0.0,9.0,5.1732851985559565,0.0,89,1.0
1729,God's Army,1,0.0,8.0,4.356369262506447,0.0,275,1.0
1730,Meteor,18,0.2875816993464052,6.0,3.0097988653945333,2236.8549204538404,89,18.0
1731,City Hall,38,0.19772403982930298,7.0,2.7973182052604435,2766.962029812948,200,38.0
1732,Bushido Blade,11,1.0,6.0,3.113460546673543,0.0,208,11.0
1733,Flesh & Blood,14,0.21978021978021978,7.0,3.159360495100567,2472.2780227922162,9,14.0
1734,[[Russian language|Russian]],0,0.0,0.0,0.0,0.0,396,0.0
1735,My Boyfriend's Back,29,0.21674876847290642,7.0,2.922640536358948,1984.0639267211936,563,29.0
1736,Laughing Gas,0,0.0,0.0,0.0,0.0,397,0.0
1737,Rabbit Test,15,0.3619047619047619,6.0,3.0216606498194944,1015.7326543925025,89,15.0
1738,Beowulf,6,0.26666666666666666,7.0,3.446106240330067,494.4755891091717,563,6.0
1739,Resident Evil,11,0.18181818181818182,7.0,3.255286230015472,269.997812169318,194,11.0
1740,U.F.O.,0,0.0,0.0,0.0,0.0,398,0.0
1741,FahrenHYPE 9/11,0,0.0,0.0,0.0,0.0,399,0.0
1742,Kana�?,1,0.0,7.0,4.092315626611655,0.0,208,1.0
1743,The Hand That Rocks the Cradle,15,0.24761904761904763,7.0,3.154203197524497,298.5889976386842,208,15.0
1744,Big Momma's House,22,0.21645021645021645,7.0,3.0912841670964415,1295.7574970201129,563,22.0
1745,Amerika,9,0.4444444444444444,7.0,3.3094378545642082,103.28853430990524,200,9.0
1746,Ned Kelly,2,1.0,8.0,3.939143888602372,0.0,563,2.0
1747,My Dog Skip,31,0.3032258064516129,7.0,2.960804538421867,1729.762816932147,200,31.0
1748,Black Sheep,9,0.19444444444444445,7.0,3.209902011346055,214.29798064213517,200,9.0
1749,Blank Check,14,0.16483516483516483,7.0,3.159360495100567,313.9563209394647,563,14.0
1750,Cecil B. Demented,18,0.16993464052287582,7.0,3.1361526560082518,1642.8892510444127,563,18.0
1751,Heavy Weights,16,0.275,6.0,3.104693140794224,1216.466001602156,220,16.0
1752,Rikishi,0,0.0,0.0,0.0,0.0,400,0.0
1753,Stalingrad,5,1.0,7.0,3.634863331614234,0.0,194,5.0
1754,Batman Beyond: Return of the Joker,29,0.15763546798029557,7.0,2.889633831872099,4840.521926209959,208,29.0
1755,Madhouse,11,0.2909090909090909,7.0,3.268179473955647,242.05087607286018,563,11.0
1756,Cellular,22,0.19480519480519481,7.0,3.0928313563692624,1058.746606212091,563,22.0
1757,I �?� Huckabees,35,0.2235294117647059,6.0,2.8700361010830324,2558.9025829816956,200,35.0
1758,Abraham Lincoln,1,0.0,9.0,5.540484785972151,0.0,89,1.0
1759,Layer Cake,22,0.2554112554112554,7.0,3.0407426508509543,681.2455917561585,194,22.0
1760,Ocean's Twelve,73,0.1141552511415525,6.0,2.587931923671996,17781.25093405588,563,73.0
1761,Dracula,3,0.3333333333333333,8.0,4.482207323362558,77.57133640264104,89,3.0
1762,Speed 2: Cruise Control,19,0.26900584795321636,7.0,3.0185662712738526,694.4426973487173,172,19.0
1763,Hot Shots!,33,0.2196969696969697,6.0,2.8679731820526047,2212.1917755862783,3,33.0
1764,Dracula,23,0.44664031620553357,6.0,2.997421351211965,1741.411003480801,208,23.0
1765,Black Sun,0,0.0,0.0,0.0,0.0,401,0.0
1766,Männer wie wir,0,0.0,0.0,0.0,0.0,402,0.0
1767,Rollerball,14,0.45054945054945056,6.0,3.176379577101599,384.8619934793195,220,14.0
1768,Rollerball,15,0.19047619047619047,7.0,3.1392470345538936,1525.168341480112,3,15.0
1769,She's All That,45,0.12626262626262627,7.0,2.8437338834450747,5956.240408899153,9,45.0
1770,Clean,11,0.45454545454545453,7.0,3.333161423414131,10727.19398734575,258,11.0
1771,Pokémon: Destiny Deoxys,7,0.5714285714285714,9.0,4.931923671995874,283.4285001433889,560,7.0
1772,Paper Moon,15,0.3238095238095238,7.0,3.10366168127901,662.5352431828896,258,15.0
1773,History Is Made at Night,13,0.38461538461538464,7.0,3.2470345538937595,1857.2239156926767,563,13.0
1774,Primal Fear,39,0.11605937921727395,7.0,2.889633831872099,3177.966327926603,563,39.0
1775,Mike Bassett: England Manager,0,0.0,0.0,0.0,0.0,403,0.0
1776,Kurt & Courtney,0,0.0,0.0,0.0,0.0,404,0.0
1777,Cat People,28,0.14814814814814814,7.0,3.034038164002063,5284.341500091168,208,28.0
1778,Bombay,1,0.0,1.0,1.0,0.0,269,1.0
1779,Gidget,11,0.8363636363636363,6.0,3.2083548220732334,37.81524531775265,89,11.0
1780,Bells Are Ringing,5,0.3,7.0,3.4228984012377515,246.56096736207968,89,5.0
1781,Everyman's Feast,3,0.3333333333333333,7.0,3.9082001031459517,121.65414455605057,220,3.0
1782,Anna Karenina,0,0.0,0.0,0.0,0.0,405,0.0
1783,Good Morning,2,0.0,7.0,4.306859205776173,299.7693403465759,208,2.0
1784,Monsignor,12,0.25757575757575757,7.0,3.183599793708097,384.5728527536468,275,12.0
1785,Deathtrap,13,0.38461538461538464,7.0,3.1237751418256834,276.7577897971009,275,13.0
1786,Morgan Stewart's Coming Home,9,0.3055555555555556,7.0,3.3388344507478083,160.5790506148689,194,9.0
1787,Rebirth of Fusion!! Gokū and Vegeta!!,6,0.7333333333333333,9.0,4.934502320783909,15.69061574052438,560,6.0
1788,Woodstock,2,1.0,7.0,3.5327488396080455,0.0,563,2.0
1789,Metroland,9,0.7777777777777778,7.0,3.25219185146983,40.7688932673149,194,9.0
1790,Amadeus,16,0.275,7.0,3.1031459515214026,423.8548175727103,220,16.0
1791,The Skulls,16,0.18333333333333332,7.0,3.0835482207323364,581.0152793408233,9,16.0
1792,Je t'aime John Wayne,0,0.0,0.0,0.0,0.0,406,0.0
1793,P.S.,21,0.44761904761904764,7.0,3.067560598246519,417.83380974858164,194,21.0
1794,The Island,50,0.17551020408163265,7.0,2.7153171738009285,4589.46673709307,563,50.0
1795,Mishima: A Life in Four Chapters,2,0.0,8.0,4.281072717895823,1938.0,290,2.0
1796,Dead Zone,5,0.8,8.0,4.081485301701909,1194.5543330864239,560,5.0
1797,Tales from the Crypt,8,0.75,7.0,3.4564208354822075,59.99510317045483,563,8.0
1798,Shall We Dance?,29,0.22167487684729065,6.0,2.9066529138731303,2004.7528174801373,563,29.0
1799,Radio Flyer,28,0.31746031746031744,7.0,2.9381124290871585,1329.0527170191926,563,28.0
1800,Something Wild,22,0.1645021645021645,7.0,3.0144404332129966,1127.9025462575514,563,22.0
1801,Scooby-Doo,14,0.4835164835164835,7.0,3.155234657039711,215.95670934606525,9,14.0
1802,Making Mr. Right,17,0.3161764705882353,6.0,3.0567302733367714,910.8351348210298,194,17.0
1803,Soul Food,20,0.24210526315789474,7.0,3.1351211964930377,848.7170640128304,563,20.0
1804,Phoenix,0,0.0,0.0,0.0,0.0,407,0.0
1805,L'Atlantide,0,0.0,0.0,0.0,0.0,408,0.0
1806,Oliver's Story,14,0.3076923076923077,7.0,3.187725631768953,901.3644206990681,258,14.0
1807,The Three Marias,0,0.0,0.0,0.0,0.0,409,0.0
1808,Airport '77,27,0.2222222222222222,6.0,2.865394533264569,6434.662834351537,89,27.0
1809,Mobile Suit Gundam SEED: Special Edition,0,0.0,0.0,0.0,0.0,410,0.0
1810,The Story of G.I. Joe,17,0.49264705882352944,6.0,3.063434760185663,762.3676286134147,89,17.0
1811,The X Files,24,0.17753623188405798,7.0,2.9458483754512637,1524.4013324047767,563,24.0
1812,Once a Thief,0,0.0,0.0,0.0,0.0,411,0.0
1813,Samsara,0,0.0,0.0,0.0,0.0,412,0.0
1814,"Don't Hang Up, Tough Guy!",0,0.0,0.0,0.0,0.0,413,0.0
1815,Dünyayı Kurtaran Adam,0,0.0,0.0,0.0,0.0,414,0.0
1816,Quill,0,0.0,0.0,0.0,0.0,415,0.0
1817,The Mark of Zorro,7,0.42857142857142855,8.0,4.036616812790098,250.07544126261456,89,7.0
1818,The Mark of Zorro,4,1.0,8.0,4.719958741619392,0.0,89,4.0
1819,The Draughtsman's Contract,1,0.0,9.0,5.02062919030428,0.0,563,1.0
1820,Turkish Delight,5,1.0,7.0,3.2753996905621454,0.0,9,5.0
1821,Robin Hood,10,0.37777777777777777,8.0,4.166064981949458,1289.549472786523,89,10.0
1822,SuperBabies: Baby Geniuses 2,13,0.7051282051282052,7.0,3.0943785456420834,164.468081064272,9,13.0
1823,Revenge of the Nerds III: The Next Generation,7,0.5714285714285714,7.0,3.4976792160907686,76.81686196321476,89,7.0
